Phylum,Class,Order,Family,Genus,Species,OTU,CGH0116_C2D1,CGH0116_JX,CKH0135_JX,CWZ0121_JX,CWZ0121_PD,DGN16SxfsMAaA_12_117,DGN16SxfsMAaA_12_122,DGN16SxfsMAaA_13_114,DGN16SxfsMAaA_16_119,DGN16SxfsMAaA_17_112,DGN16SxfsMAaA_18_115,DGN16SxfsMCaB_19_109,DGN16SxfsMCaB_20_109,DGN16SxfsMCaB_21_109,DGN16SxfsMCaB_22_109,FMS0129_JX,FQT0113_C2D15,FQT0113_JX,FW0124_JX,GXJ0103_C6,GXJ0103_C8D15,GZL0140_JX,HAH0115_JX,HM0120_JX,HSR0114_JX,JFQ0138_JX,LGZ0123_JX,LJK0127_JX,LMS0134_JX,LWM0133_JX,PXX0136_JX,SJH0128_JX,SLM0122_JX,SZL0119_JX,TWH0126_JX,WHYD200513577_A,WHYD200513765_A,WHYD200513766_A,WHYD200513772_A,WHYD200513773_A,WHYD200513783_A,WHYD200513784_A,WHYD200513785_A,WHYD200513786_A,WHYD200513791_A,WHYD200513792_A,WHYD200513795_A,WHYD200513797_A,WHYD200513798_A,WHYD200513799_A,WHYD200513800_A,WHYD200513802_A,WHYD200513812_A,WHYD200513813_A,WHYD200513815_A,WHYD200513822_A,WHYD200716229_A,WHYD200716230_A,WHYD200716245_A,WHYD200716254_A,WY0132_JX,YGF0137_JX,YMS0125_JX,YZR0106_C2,YZR0106_C4,YZY0112_C2D15,ZJD0111_C4uiPD,ZJD0111_JX,ZXL0117_JX
Firmicutes,Bacilli,RF39,norank_o__RF39,norank_f__norank_o__RF39,metagenome_g__norank_f__norank_o__RF39,OTU1072,0,0,0,0,0,0,10,3,0,0,13,0,0,0,0,0,0,0,0,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Bacilli,RF39,norank_o__RF39,norank_f__norank_o__RF39,uncultured_bacterium_g__norank_f__norank_o__RF39,OTU6233,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Bacilli,RF39,norank_o__RF39,norank_f__norank_o__RF39,uncultured_bacterium_g__norank_f__norank_o__RF39,OTU1964,0,0,0,0,0,0,1,13,0,0,7,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Bacilli,RF39,norank_o__RF39,norank_f__norank_o__RF39,gut_metagenome_g__norank_f__norank_o__RF39,OTU6574,0,0,0,0,0,0,252,130,0,0,17,0,0,0,0,0,0,0,18,18,3,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,13,0,0,0,159,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Firmicutes,Bacilli,RF39,norank_o__RF39,norank_f__norank_o__RF39,uncultured_bacterium_g__norank_f__norank_o__RF39,OTU6241,0,0,0,0,0,34,34,49,0,0,2,0,0,0,0,0,0,0,2,3,43,0,0,0,419,0,12,0,0,58,0,0,0,0,0,0,39,811,0,0,56,0,0,6,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Bacilli,RF39,norank_o__RF39,norank_f__norank_o__RF39,uncultured_bacterium_g__norank_f__norank_o__RF39,OTU426,0,0,0,0,0,0,169,25,0,0,111,0,0,0,0,0,0,0,0,264,52,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Proteobacteria,Alphaproteobacteria,Rhodospirillales,norank_o__Rhodospirillales,norank_f__norank_o__Rhodospirillales,Azospirillum_sp._47_25,OTU6579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,1,356
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,norank_f__Oscillospiraceae,unclassified_g__norank_f__Oscillospiraceae,OTU2287,0,8,2,0,0,0,0,0,0,0,0,194,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,16,0,0,0,0,15,0,2,1,4,0,0,0,2,15,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,norank_f__Oscillospiraceae,uncultured_bacterium_g__norank_f__Oscillospiraceae,OTU6369,0,0,0,0,0,0,8,5,0,0,5,0,0,0,0,0,0,0,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,0,0,2,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,norank_f__Oscillospiraceae,unclassified_g__norank_f__Oscillospiraceae,OTU1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,23,0,26,0,0,0,0,9,0,0,0,50,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,16,0,0,0,0,0,5
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,norank_f__Oscillospiraceae,unclassified_g__norank_f__Oscillospiraceae,OTU5830,0,9,0,4,11,0,2,3,2,0,2,2,0,0,0,0,0,0,14,2,3,0,0,0,25,0,16,53,0,6,0,5,0,0,22,9,15,29,0,4,2,0,0,18,51,0,0,1,0,0,0,18,5,0,25,1,0,0,0,0,45,6,0,0,0,0,15,69,1
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,norank_f__Oscillospiraceae,uncultured_organism_g__norank_f__Oscillospiraceae,OTU1856,4,13,0,2,3,6,4,2,0,0,6,1,0,0,0,0,0,0,2,2,7,0,0,0,7,8,0,0,0,4,0,0,0,0,29,39,0,60,0,0,1,1,7,1,0,0,0,21,0,0,0,5,13,0,6,0,1,10,0,0,6,0,5,0,0,0,0,0,4
Firmicutes,Bacilli,Lactobacillales,P5D1-392,norank_f__P5D1-392,Streptococcus_sp._oral_clone_ASCB12,OTU5497,0,0,0,0,1,0,0,0,2,0,0,0,0,0,40,1,3,5,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,14,83,2,0,31,0,0,0,0,11,1,0,0,0
Firmicutes,Clostridia,Peptococcales,Peptococcaceae,norank_f__Peptococcaceae,uncultured_bacterium_g__norank_f__Peptococcaceae,OTU834,0,0,0,0,0,0,7,3,0,0,12,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,3,0,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,uncultured_bacterium_g__norank_f__Ruminococcaceae,OTU2121,0,0,0,0,0,0,0,78,0,0,0,3,0,0,0,0,0,0,0,0,70,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU5735,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,2,7,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,uncultured_organism_g__norank_f__Ruminococcaceae,OTU4858,0,0,1,0,3,2,0,0,3,2,0,0,1,0,1,1,10,10,0,1,0,0,0,1,1,3,4,0,1,3,1,2,0,5,0,2,0,1,0,11,0,5,0,3,0,2,1,0,0,0,49,1,0,0,3,0,0,0,0,0,4,0,1,0,0,0,1,1,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU6613,0,0,0,0,0,1,3,10,0,0,0,7,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,4,0,2,0,16,0,0,0,0,3,0,0,0,0,0,0,1,18,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,uncultured_Ruminococcus_sp._g__norank,OTU2571,0,2,0,0,0,1,2,0,0,0,1,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,0,0,0,3,0,0,77,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU1573,0,2,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,2,2,0,4,0,0,0,0,48,0,2,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,22,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,gut_metagenome_g__norank_f__Ruminococcaceae,OTU1627,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU6004,0,1,0,0,0,2,40,4,0,50,6,8,32,0,0,1,0,0,0,1,19,0,0,0,0,5,8,325,2,1,0,14,0,0,83,59,18,15,9,0,2,0,0,8,0,0,0,0,0,0,0,1,1,0,69,0,0,0,0,0,100,16,56,0,0,0,2,2,1
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU42,0,1,0,0,0,0,1,0,0,0,6,22,0,0,0,0,0,0,0,2,6,0,0,0,16,0,29,0,0,0,0,2,0,0,16,0,0,13,0,0,1,0,1,1,10,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,human_gut_metagenome_g__norank_f__Ruminococcaceae,OTU5839,6,25,0,1,14,0,24,8,0,0,6,0,0,0,0,16,0,0,1,6,18,0,0,5,0,0,0,0,0,9,0,21,0,0,0,0,20,0,16,25,9,0,10,0,0,0,0,17,0,0,0,0,18,0,35,0,0,0,0,0,0,0,0,0,0,0,10,0,12
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,Clostridium_sp._SN17,OTU5217,0,0,0,0,0,0,2,0,0,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU2463,0,0,0,0,0,0,13,14,0,0,12,73,0,0,0,0,0,0,8,5,8,0,0,0,1,0,9,9,38,4,0,0,0,0,0,17,3,2,0,0,3,0,0,20,0,0,0,0,0,0,0,16,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,uncultured_bacterium_g__norank_f__Ruminococcaceae,OTU1522,0,3,0,0,0,0,3,0,0,1,2,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,1,0,0,0,6,3,17,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU6008,1,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,36,0,0,0,0,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,uncultured_organism_g__norank_f__Ruminococcaceae,OTU731,0,0,0,0,0,0,32,5,0,0,8,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,metagenome_g__norank_f__Ruminococcaceae,OTU6577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,5,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,gut_metagenome_g__norank_f__Ruminococcaceae,OTU6643,0,0,0,0,0,0,208,106,0,0,3,0,0,0,0,0,0,0,95,13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,28,0,0,555,0,0,0,0,0,0,0,226,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU1574,0,0,0,0,0,0,1,6,0,0,4,7,0,0,0,0,0,0,0,3,10,0,0,0,16,0,37,0,0,1,0,26,0,0,15,18,6,17,0,0,8,0,0,5,6,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,10,0,0,0,14,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,human_gut_metagenome_g__norank_f__Ruminococcaceae,OTU102,0,0,0,5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,uncultured_organism_g__norank_f__Ruminococcaceae,OTU1592,2,12,0,0,0,6,6,1,0,0,2,16,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,18,24,1,0,0,0,2,0,2,2,0,0,12,3,0,0,0,0,6,0,4,0,0,0,0,0,16,0,5,0,0,0,45,0,11
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,unclassified_g__norank_f__Ruminococcaceae,OTU6852,0,0,0,0,0,0,24,14,0,0,0,38,0,0,0,0,0,0,0,1,5,0,0,0,0,0,15,17,0,8,0,9,0,0,0,0,9,13,0,0,6,0,0,25,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,gut_metagenome_g__norank_f__Ruminococcaceae,OTU2313,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,23,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,gut_metagenome_g__norank_f__Ruminococcaceae,OTU2040,0,0,0,0,0,0,48,15,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Ruminococcaceae,norank_f__Ruminococcaceae,uncultured_organism_g__norank_f__Ruminococcaceae,OTU6007,0,0,29,13,18,60,14,9,18,15,14,18,3,0,8,14,42,21,6,3,10,0,1,17,28,25,30,0,6,12,4,28,0,6,62,57,19,33,14,86,8,11,0,28,24,15,26,0,8,0,233,17,0,1,21,7,2,0,5,0,32,2,13,0,0,11,8,8,0
Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,norank_f__Saccharimonadaceae,uncultured_bacterium_g__norank_f__Saccharimonadaceae,OTU3435,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
Patescibacteria,Saccharimonadia,Saccharimonadales,Saccharimonadaceae,norank_f__Saccharimonadaceae,uncultured_bacterium_g__norank_f__Saccharimonadaceae,OTU3469,0,0,0,0,0,0,0,0,0,0,1,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0
Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Selenomonadaceae,norank_f__Selenomonadaceae,uncultured_organism_g__norank_f__Selenomonadaceae,OTU4895,0,0,0,0,0,0,0,0,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,4,2479,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,uncultured_bacterium_g__norank_f__UCG-010,OTU1629,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,gut_metagenome_g__norank_f__UCG-010,OTU103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,unclassified_g__norank_f__UCG-010,OTU981,0,0,0,0,0,0,3,51,0,0,7,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,uncultured_bacterium_g__norank_f__UCG-010,OTU3308,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,metagenome_g__norank_f__UCG-010,OTU2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,5,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,gut_metagenome_g__norank_f__UCG-010,OTU6125,0,0,0,0,0,0,13,5,0,0,79,0,0,0,0,0,0,0,0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,10,0,0,3,0,0,0,0,0,0,0,3,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,unclassified_g__norank_f__UCG-010,OTU5997,0,0,0,0,0,0,43,125,0,0,14,0,0,0,0,0,0,0,24,2,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,117,0,0,0,0,0,0,0,50,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,gut_metagenome_g__norank_f__UCG-010,OTU988,0,0,0,0,0,0,2,12,0,0,3,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,unclassified_g__norank_f__UCG-010,OTU1713,0,0,0,0,0,0,2,6,0,0,8,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,23,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,UCG-010,norank_f__UCG-010,uncultured_bacterium_g__norank_f__UCG-010,OTU46,0,0,0,0,0,0,11,22,0,0,29,0,0,0,0,0,0,0,0,4,32,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Firmicutes,Clostridia,Oscillospirales,UCG-011,norank_f__UCG-011,uncultured_bacterium_g__norank_f__UCG-011,OTU6626,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,0,0,9,0,2,0,0,0,2,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,unclassified_g__Odoribacter,OTU4847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,14,0,41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24
Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter_sp._Marseille-P2698,OTU1313,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Odoribacter,Odoribacter_splanchnicus,OTU4639,0,0,0,0,0,0,4,32,0,0,32,47,0,0,0,0,0,1,50,22,61,0,0,0,176,0,181,0,398,5,0,71,0,0,0,1,0,16,0,18,31,0,0,54,98,0,1,0,0,0,0,323,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,242
Actinobacteriota,Coriobacteriia,Coriobacteriales,Atopobiaceae,Olsenella,Olsenella_scatoligenes,OTU2223,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2171,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,Oscillibacter_sp._PEA192,OTU2896,2,33,26,0,0,436,18,0,309,113,12,3,53,0,0,28,0,0,4,6,34,0,0,0,226,56,20,121,17,96,0,33,25,0,77,93,55,46,26,20,4,1,8,36,136,0,0,17,0,41,0,43,16,0,156,1,5,2,0,11,212,160,83,0,0,0,236,326,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unclassified_g__Oscillibacter,OTU2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,6,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unclassified_g__Oscillibacter,OTU5277,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,1,0,0,1,0,0,20,0,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unclassified_g__Oscillibacter,OTU1330,0,0,0,0,0,13,1,0,7,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unclassified_g__Oscillibacter,OTU2482,0,1,0,0,0,2,0,0,3,7,0,0,3,0,0,1,0,0,0,0,1,0,0,0,3,1,0,10,0,7,0,1,1,0,0,3,3,0,2,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,7,0,3,0,0,0,2,6,0
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillibacter,unclassified_g__Oscillibacter,OTU1448,0,0,0,0,0,82,30,5,2,0,74,14,0,0,0,3,0,0,1,11,29,0,0,0,21,4,8,18,154,4,0,15,2,0,71,29,6,2,2,0,6,0,0,4,26,0,0,2,0,3,0,6,0,0,10,0,1,0,0,2,14,14,5,0,0,0,42,0,3
Firmicutes,Clostridia,Oscillospirales,Oscillospiraceae,Oscillospira,uncultured_bacterium_g__Oscillospira,OTU632,0,10,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,19,9,0,0,1,0,0,0,0,2,0,0,0,0,0,2,4,0,0,0,2,0,2,0,4,2,0,8,0,15,0,0,9,0,0,0,0,0,0,0,0,0
